TrackID","ArtistID","SongTitle","Loudness","Tempo","Mode","ModeConf","Key","KeyConf","MeanTimbre Seg1","MeanTimbre Seg2","MeanTimbre Seg3","MeanTimbre Seg4","MeanTimbre Seg5",MeanTimbre Seg6","MeanTimbre Seg7","MeanTimbre Seg8","MeanTimbre Seg8","MeanTimbre Seg10","MeanTimbre Seg11","MeanTimbre Seg12","SDTimbre Seg1","SDTimbre Seg2","SDTimbre Seg3","SDTimbre Seg4","SDTimbre Seg5",SDTimbre Seg6","SDTimbre Seg7","SDTimbre Seg8","SDTimbre Seg8","SDTimbre Seg10","SDTimbre Seg11","Valence","Energy"
"TRAABNV128F425CEE1","Richard Souther","High Tide","-16.11","127.756","1","0.516","8","0.041","35.4810052854123","-4.82531395348837","16.1109735729387","31.5140729386892","-5.94831183932347","-8.91261205073996","7.22427906976744","-14.565455602537","-2.13605391120507","-2.97894714587738","8.46455285412262","0.801132135306554","6.48997215791825","49.3132906153721","49.5689000320316","37.1148877556894","30.769358785295","31.31921517418","23.8765342550842","19.8747272669886","16.9363764938373","18.4791102289106","19.1784527552278","17.6032796803685","0.636054"
"TRAABRB128F9306DD5","Faiz Ali Faiz","Sohna Nee Sohna Data","-8.032","99.273","1","0.346","6","0.06","45.6213704810278","53.5509967134748","62.7377795040335","34.6316342993726","-11.3204185838064","-6.44216223483717","6.66111263818345","6.91349447266209","3.17782551538691","14.8959898416492","2.97339527935465","1.52606602927995","3.43686504879074","42.831756652176","47.6312379706244","35.181657573454","33.1890236897254","32.0175618533508","31.496089171353","17.3343035803017","19.1068347837393","15.816366881016","20.4519671729321","18.792616959885","0.933906"
"TRAABVM128F92CA9DC","Tesla","Caught In A Dream","-5.271","150.062","1","0.756","7","0.725","48.6055889423077","43.2767427884615","9.99578004807692","-6.11134615384615","-26.3570841346154","-11.0078846153846","11.5525384615385","1.22587259615385","-5.83187379807692","0.076545673076923","-1.12924519230769","2.08770913461538","4.57963544566426","28.1854226761915","24.3724536200562","30.3255764702119","25.6178595228881","25.2250336622618","20.507878554878","17.2983905138956","14.8593073381667","14.5048810886621","13.9894796993133","14.1387953698241","0.294471"
"TRAABXG128F9318EBD","lextrical","Synthetic Dream","-6.787","138.331","1","0.568","7","0.011","47.3590416666667","-10.9849383333333","10.48047","0.350985","0.960766666666667","-10.4952216666667","-9.80313166666667","-18.6844216666667","0.606006666666667","-11.209005","4.39429166666667","18.0769166666667","4.49501249744472","42.933461373701","24.3607840960711","25.4288244743707","23.2181248334182","18.603612772331","16.7385691419307","16.1415934498125","13.7543006969721","15.9678905136967","12.4208090674379","12.6453391707892","0.286873"
"TRAABYW128F4244559","Alice Stuart","Kassie Jones","-8.514","110.382","1","0.521","11","0.809","43.290770531401","-28.0559577294686","33.2786557971015","5.10247946859903","-3.84349275362319","3.71951086956522","-4.62447826086956","-4.25786956521739","8.60938405797102","1.45957850241546","-3.03133816425121","-0.386322463768116","4.92725852956506","36.5458547674207","48.0337555472406","38.3734752414003","24.1907881376741","30.9642574485627","23.3245103434676","22.2819296772107","22.6886852064296","16.3874681305264","18.4220761282387","21.0277930634863","0.51032"
"TRAACCG128F92E8A55","Elena","Setanta matins","-8.05","111.874","1","0.666","2","0.596","44.5923256198347","-48.127026446281","38.7022099173554","15.9434578512397","-33.0460231404959","3.89735867768595","-24.8879008264463","-14.9020479338843","6.44955537190083","-2.99817024793388","3.6295305785124","-1.12339669421488","8.52937822326952","52.8492979654385","55.52494877659","49.9917298248198","36.0001411390187","33.9565076896232","23.5507473493306","26.0722207094296","18.9007358152167","19.3454793766834","17.1511542817531","16.2319524133827","0.340158"
"TRAACER128F4290F96","The Dillinger Escape Plan","Setting Fire to Sleeping Giants","-4.264","166.862","1","0.453","7","0.381","50.8983504867872","17.6093059805285","32.1719902642559","-1.42558414464534","-25.2388497913769","-13.9827899860918","-0.0678956884561891","0.802945757997218","-3.57936161335188","0.727310152990264","-0.745489568845619","-3.31477329624478","4.68262011056088","35.6797636995866","34.2955043164384","29.6076048489621","22.778046285567","24.5853328880509","20.2981333264722","18.7602852385679","15.0890248981178","14.7353407848996","12.875353768765","12.9701224077896","0.29092"
"TRAACFV128F935E50B","SUE THOMPSON","James (Hold The Ladder Steady)","-12.332","137.522","1","0.541","10","0.697","40.913723364486","41.1687757009346","-7.81088598130841","1.33080186915888","15.8882747663551","5.78251028037383","9.81136448598131","-13.4268242990654","7.03904485981308","-3.88802056074766","-9.42426728971963","-1.74076261682243","5.11156323103828","52.9130096786505","53.6100969883935","40.7223763820381","26.9774240925224","33.9509682417157","30.6463762483783","30.4567332653641","20.4306451802465","27.2044926099072","18.9597315328886","19.875879638078","0.964015"
"TRAACHN128F1489601","Five Bolt Main","Made Like This (Live)","-5.908","164.672","1","0.512","7","0.53","50.0497515625","46.0625828125","54.0454109375","-1.4937375","-29.36921875","-13.813465625","-1.125621875","6.03524375","-7.2627140625","1.3643","-2.17696875","3.991990625","5.07688692790319","48.511534181707","36.7001015769772","26.6688102252287","32.9184677415235","21.1973694980976","19.4729773024342","23.1961889628574","20.3195762125981","16.3109764522826","10.5747255769952","11.8802468849288","0.105316"
"TRAACIW12903CC0F6D","Clp","Superconfidential","-6.486","125.006","0","0.486","6","0.687","45.7161289256198","52.2015344352617","-34.029764738292","32.8484479338843","-6.84235261707989","-19.320741046832","16.5642170798898","10.7829404958678","-10.4986661157025","4.30356859504132","7.2884914600551","2.32847713498623","3.46308782748855","55.9786144392071","39.9512902114887","46.1467469843488","24.1709466559305","34.1990192574444","25.0963111030369","22.2649826097568","20.3223194086861","19.208310795225","18.6665683936297","14.0255867163566","0.699361"
"TRAACLV128F427E123","Tim Wilson","I Think My Wife Is Running Around On Me (Taco Hell)","-4.516","90.022","1","0.539","5","0.762","50.4007567975831","11.421836858006","27.6086842900302","-6.05021752265861","-9.01425528700906","-4.74320996978852","-16.1941102719033","-0.373719033232628","14.5303006042296","-0.316389728096677","-1.69065407854985","13.1717416918429","6.29867343762913","33.2526353988948","27.5406335284482","30.3559399976631","22.4337864965245","24.0329716070018","19.2264864942923","19.2585214285083","20.9332543241818","15.8541334048994","14.0727373807827","15.0312746119936","0.721974"
"TRAACNS128F14A2DF5","Willie Bobo","Spanish Grease","-9.616","127.025","1","0.736","8","0.812","42.8767898550725","13.8292264492754","-5.37933876811594","-0.823603260869565","51.4540199275362","2.685625","-3.34759963768116","11.1338260869565","-16.2950724637681","-1.56972644927536","-5.30326449275362","-7.48313949275362","4.71550872933649","31.2586591241082","50.0426980066181","44.009012377501","22.8654158797011","35.4930924306812","22.0066519210461","18.6166464118775","17.8653905308195","21.4595165753415","16.1029516864212","13.7108559198511","0.862063"
"TRAACOW128F933E35F","Faye Adams","Crazy Mixed Up World","-18.051","95.957","1","0.495","8","0.569","35.6246152073733","-93.5208156682028","69.4215599078341","4.16490783410138","-56.5545483870968","11.6292880184332","4.9270529953917","5.60717511520737","14.4719907834101","2.73348617511521","-2.59249078341014","11.7265898617512","4.69391297510664","56.3878942040312","60.2763266109605","51.7618233819152","36.3976260952639","37.353179517938","33.1338393804167","21.5822857591174","31.4494002226562","17.8201170591263","22.4910620884635","22.980548098101","0.559897"
"TRAACPE128F421C1B9","Terry Callier","Do You Finally Need A Friend","-11.939","110.189","1","0.538","6","0.381","39.6596700111483","-41.013530657748","12.1420914158305","-18.2088651059086","17.0306978818283","-11.8843667781494","-18.5761226309922","0.886978818283166","7.2698773690078","0.72029988851728","-1.98153511705686","-3.31945261984392","7.96238152512803","49.8481734453145","54.4875372279977","35.9495208492849","39.7848020105837","25.6843696605927","31.0316081397207","21.550684950236","27.1145504027447","19.4698458140451","15.2040704630821","25.8358163388609","0.188543"
"TRAACQT128F9331780","John Wesley","The Emperor Falls","-15.335","138.007","0","0.363","4","0.283","37.0505738019169","29.721552715655","7.20317955271566","-2.55046198083067","-53.3913878594249","-18.7055897763578","3.12038402555911","-3.27654121405751","8.47012076677316","2.15996741214057","3.24138594249201","4.79053099041534","9.35481507445179","43.7669795466706","32.9527662064022","31.5359746207718","33.153181840482","17.3540091968321","18.0073192014708","21.5326548443855","17.6221046271404","15.7229258872545","12.2629855796481","14.7765786864317","0.57637"
"TRAACSL128F93462F4","The Shangri-Las","Twist and Shout","-10.922","130.1","1","0.042","10","0.254","44.7638754208754","-17.4543198653199","68.7377222222222","-1.61186026936027","-28.2691734006734","7.17115151515152","-39.7163720538721","-5.46711784511785","3.47858754208754","-13.8907878787879","4.40708922558923","4.14846296296296","2.65415826819272","36.6462021679502","31.3569486682417","30.8989449724495","21.7757844131501","18.754710197733","24.4534213951848","15.1510542339775","14.7117569579272","15.2570578324255","13.5913189575374","17.7317764530685","0.619088"
"TRAACTB12903CAAF15","Billie Jo Spears","It Makes No Difference Now","-9.983","160.839","1","0.402","4","0.384","43.4856138211382","37.0522987804878","86.3937865853659","15.4417235772358","-10.8052093495935","8.03778861788618","8.53161382113821","8.17764430894309","-1.74843089430894","-1.39895325203252","-3.65735569105691","7.47516869918699","3.57646579427928","35.959246152436","37.0374874112221","41.3287331978629","28.2575336822472","28.8747026109659","24.444705322393","19.5144932528098","18.6698087924745","16.0055279259142","18.3430051640837","17.9594578073847","0.830003"
"TRAACZK128F4243829","Sierra Maestra","¿Dónde va Chichi?","-9.512","189.646","1","0.364","9","0.724","45.4718093941457","18.3457991831178","27.6341851599728","7.89168413886998","4.69480803267529","-10.6306460176991","12.5298407079646","6.77170183798502","6.94456364874064","3.98912933968686","1.89508168822328","10.2798046289993","2.83063783535183","33.2032746916909","33.4320993559454","31.209881030331","24.2985309056241","26.622781605218","25.1998352339171","14.9794889239232","17.1119209725295","14.6161310133008","14.6372018535755","15.1017040876442","0.836939"
"TRAADDS128F425C68B","Butthole Surfers","Barking Dogs (From \"Piouhgd\")","-9.063","130.586","0","0.367","4","0.726","46.4404894932015","27.1079542645241","60.1347132262052","1.66887206427689","-11.8012954264524","-22.2960024721879","5.79471137206428","5.45239616810878","5.35989925834363","8.33137021013597","-0.648922744128554","6.1403195302843","6.10362250003692","33.4663659013575","27.6027323324303","19.9002555367271","16.7734770150088","13.3973418307924","14.1480913727098","13.0450032145053","13.5200773878341","10.8005218965967","8.07638183888736","13.0867581050206","0.151616"
"TRAADED128F42741FD","Despina Vandi","OUTE ENA EFHARISTO","-8.879","128.292","0","0.516","8","0.532","42.4052305389222","-33.0178043912176","47.9209311377246","11.9386646706587","7.49207185628743","4.5712874251497","-7.07649301397206","2.8380628742515","2.13349301397206","-3.33613972055888","-3.70920758483034","1.17833133732535","8.59570671508828","54.0915449755857","45.6284918574903","45.7694732621497","41.662619072795","31.7109233161644","28.6546059535652","22.349170641987","23.1929256128236","17.868474648782","17.4379199044562","20.0489007924876","0.338961"
"TRAADEV128F9348C0A","Javier Navarrete","Midnight Swim","-17.699","90.932","1","0.251","3","0","34.7432713754647","-68.3988215613383","41.3194795539033","-13.551468401487","-34.7505985130112","-17.5482304832714","-33.8207657992565","0.236568773234201","3.90617100371747","2.98390706319703","6.8040780669145","10.7252081784387","6.09608545340246","57.6225304212436","34.7945069526624","27.7528472189322","30.544120988581","13.5751857742312","33.1847179118488","15.9727799330912","21.1625169335593","12.3522946274053","9.16445177280789","18.1251321704231","0.106535"
"TRAADHS12903CE70A9","Jacob Young","In A Subtle Way","-19.478","89.667","1","0.546","1","0.611","30.1179609073359","-71.96013996139","-54.8681216216216","4.28214913127413","9.0370555019305","-7.9963667953668","-12.1558141891892","-13.9385390926641","6.70158542471042","3.04184749034749","0.543809362934363","6.1315082046332","6.47347594161737","64.6742767574272","60.1338569786088","46.6689253727166","30.5909642404598","34.0257058977658","29.9085217542204","26.0989412851205","19.4636791188502","20.0468375803122","19.4165997735109","17.2931910206421","0.636015"
"TRAADIV12903CB15C1","Scarlet's Remains","Spin","-7.469","115.061","1","0.579","7","0.673","48.9903708260105","-7.96573637961336","20.2083286467487","-13.4813919156415","-37.682388400703","-21.8758523725835","5.04841124780316","0.536887521968366","5.62777328646749","-1.71101933216169","-1.71497188049209","-4.72955711775044","5.57189769092102","53.7882827812633","28.0732385829353","16.9486633491625","24.371744716726","16.4061146706746","15.8584946873779","13.7481739766251","14.4009641535692","11.969567876905","10.1469544813055","13.7305786991177","0.249934"
"TRAADLH12903CA70EE","The Suicide Machines","Burning In The Aftermath","-2.022","115.887","1","0.589","2","0.421","54.2752711267606","60.0750915492958","25.899838028169","-4.93690845070423","-18.2254718309859","-22.2379542253521","-14.3892042253521","-0.547440140845071","4.49716549295775","6.8202323943662","1.49382394366197","2.37706338028169","2.81449167445819","23.0198944907692","20.0035437002375","34.2170773681364","18.6535275837367","17.5151175177961","17.0758792838037","15.6770298678343","12.1775104389998","10.7054130293767","13.3740186352692","10.7966281794567","0.150124"
"TRAADLR12903CF8D7E","Roberto Torres","Sabor Guajiro","-12.716","117.271","1","0.671","0","0.863","41.667444015444","8.7702175032175","42.8578416988417","16.5265070785071","-2.79868211068211","13.3245353925354","-13.1549279279279","-6.58540283140283","8.10220334620335","2.19190733590734","0.714214929214929","-1.36382239382239","4.16195773375899","39.6135841122636","40.8357631969924","36.7071814039703","28.1810630894425","31.5918949445457","23.9990701973015","19.2270493395451","24.8361803482555","18.8764588752562","17.5693112656519","19.8226706540161","0.961561"
"TRAADLX128F1469250","Loudon Wainwright III","Human Cannonball","-15.663","102.428","1","0.596","3","0.544","36.5946278195489","-39.3156165413534","-32.184492481203","-30.5773515037594","5.90267481203008","-12.3834248120301","-15.5264417293233","-6.38686090225564","0.56553007518797","-2.30617669172932","-1.72495864661654","-2.04117293233083","5.17783444293764","45.3824702598753","44.616167369591","36.5777777943317","28.0862684191293","21.8725988167411","23.4209217449011","23.5178036369319","20.8581382328237","18.7867430832206","15.9125073773453","19.0445052085032","0.277871"
"TRAADMH128F9343E59","R.L. Burnside","Glory Be","-6.944","89.984","1","0","2","0","44.4983291262136","-10.6113766990291","-12.8360330097087","9.56224466019417","-26.0846961165049","12.0937757281553","5.1725854368932","-11.7266349514563","1.99714466019417","-19.7420834951456","-0.679398058252427","-3.02995145631068","6.25492642953522","54.3368545237513","44.6795642204567","34.854561034198","31.1714558482376","36.7605971437437","25.8236715389803","26.1665771988977","18.727333877071","23.198286325839","19.1137266188021","17.2136523306733","0.73414"
"TRAADNA128F9331246","Stevie Ray Vaughan","Crossfire","-7.805","116.721","1","0.597","1","0.754","46.1106804374241","12.97252490887","33.5427958687728","13.1340255164034","1.89862454434994","-12.664482381531","1.92121385176185","0.5696695018226","-0.299686512758202","-0.660443499392467","5.98520291616039","3.4418517618469","3.32116122089495","28.9263486029656","37.2813523618589","28.5454724011352","22.8059733768998","27.8676750062223","23.666602608058","16.1037351413063","16.5542600391617","14.6080940312284","18.1869545306156","15.1164076400943","0.905406"
"TRAADOF12903CAA1C1","John Hammond","I Can't Be Satisfied","-10.7","123.142","1","0.753","7","0.98","43.398593220339","-17.5544419817471","1.36719817470665","3.02450977835724","27.1728943937419","-15.2131955671447","2.64985136897001","-5.00504563233377","10.4418279009126","2.89605345501956","2.39217470664928","6.23424902216428","4.02424152058963","46.2174401223571","37.9028314311548","34.020228793414","23.7093330909321","25.6877943557341","21.0850733869973","21.8347898402381","21.3983042709015","19.3671580182381","16.3280136967159","15.3316715488656","0.909199"
"TRAADQX128F422B4CF","Casiotone For The Painfully Alone","Nashville Parthenon","-10.93","141.919","1","0.474","0","0.522","39.842404494382","-18.7435760980592","-19.2231113381001","64.5568396322778","-22.9091838610827","-9.60600102145046","-0.487328907048008","2.2862808988764","-26.9083850868233","-3.26727681307457","-0.766273748723187","-4.99223391215526","8.29159065751066","79.3787798522977","79.2114443300178","65.7461278798383","60.3996719792866","49.3577814344183","28.3961298914114","62.4767656749631","23.461736919111","31.241954650476","29.2928110679116","20.9234785531529","0.856922"
"TRAADRN128F932D607","Ec8or","Cocain Ducks","-9.493","95.596","0","0.305","10","0.005","44.1857478510029","129.172426934097","34.7344785100287","-4.56728796561605","-18.0530988538682","-16.7986246418338","-7.81893123209169","4.2716217765043","14.4905702005731","10.5702893982808","-5.0132435530086","0.463547277936963","8.15480114276737","88.4682295909963","40.9854590405369","35.9296514779546","35.0279985484492","21.4154458163862","22.850870196023","17.8997730489107","17.9650237812032","15.7780446593795","13.8293322471686","14.6660109969875","0.137861"
"TRAADVH128EF34DE7A","The New York Dolls","Human Being","-9.253","154.953","1","0.486","11","0.425","46.4141524978089","5.20311042944785","62.3613514460999","3.15524978089395","-23.8077388255916","-11.2061770376862","-0.576566170026293","4.79395530236635","9.91310867659947","6.23496581945662","-4.8043856266433","-11.9021472392638","4.32752710993823","28.1815028512091","27.1409598636011","22.6800075064542","22.3842577822351","20.0361619288427","17.0126216052798","11.0749543428911","13.1221006494709","9.99670191067714","12.1021483047333","15.0567013712687","0.399086"
"TRAADYB128F92D7E73","Eliane Elias","The More I See You","-12.009","86.091","1","0.319","7","0.391","40.3577294250282","-65.0608579481398","-14.7884904171364","-4.08843742953777","8.04141375422773","-12.1281409244645","-6.94998421645998","-5.40709808342728","5.71521758737317","3.22640473506201","4.29250281848929","5.53024915445321","6.28130638748649","47.0165108703073","41.8985825572222","39.9236760489865","26.3923603712359","29.6016669407271","23.0665195085165","22.945496084769","15.4468279481671","18.4459947348503","15.3559187384602","15.3005795854288","0.683151"
"TRAADYI128E078FB38","Lost Boyz","Certain Things We Do","-11.043","90.218","1","0.614","7","0.715","40.5546602209945","54.3680138121547","-4.53412430939226","-2.65814917127072","5.36761602209945","-15.3396215469613","-3.55722928176796","6.44677992633518","2.19708195211786","9.47649263351749","-2.81941712707182","1.51660313075506","6.18916443067088","40.3317363064828","42.5524367522919","42.7533787680965","43.7889127951313","29.6801356925093","32.7709526161713","24.6384192014234","22.2991342486923","19.2070108897585","18.4453664255636","15.6261764951641","0.734459"
"TRAAEAM128F934B199","The Germs","Forming","-11.506","133.144","0","0.597","11","0.641","44.4582933333333","-39.7836303030303","24.2581296969697","-10.2552848484848","15.0173381818182","-16.6115939393939","-9.42078303030303","-5.29710666666667","35.259616969697","-3.04429939393939","1.74185696969697","21.7887066666667","2.71571187922035","40.0272911086354","31.1266820906085","19.491042589378","21.1943895446575","14.8787896562413","19.0785107774594","19.1925086403768","18.3056624769391","16.0239026079825","10.1916731223541","15.7286440051748","0.844751"
"TRAAEDJ12903CCE390","Yamandu Costa","Mafuá","-14.179","205.317","1","0.433","2","0.105","35.7310203562341","-130.921558524173","-47.1922251908397","9.89930152671756","-7.94107251908397","-2.05013994910941","-14.6946259541985","-18.1961297709924","9.7601679389313","7.22120610687023","6.68291094147583","10.5222913486005","6.55242288651011","44.2962521434251","48.7648775856964","42.9532295964906","21.6985745957299","36.1610510843413","20.3187200664533","24.4121163348228","18.7751730524336","18.904868383015","17.5626209923077","16.0367253896576","0.83399"
"TRAAEEH128E0795DFE","Chris Rea","Driving Home For Christmas","-8.531","180.149","1","0.403","9","0.222","45.3472551928783","-34.7075410484669","6.2187665677547","4.65938971315529","-8.19552621167161","-13.5733669634026","-6.23583778437191","-19.8814213649852","7.14258259149357","-1.91692581602374","4.92485262116716","-0.58055390702275","5.40826742046358","46.1519418706593","39.2629364280031","27.9476674631382","28.906686286693","26.6178188983211","19.5863913810604","23.2066201575143","18.8675721551963","20.3754722765027","13.8331877271329","15.2520007948904","0.866301"
"TRAAELO128F9302DD1","Perrey And Kingsley","Spooks In Space","-8.541","102.538","0","0.489","0","0.61","42.2235176908752","54.3509255121043","27.7585623836127","31.9662979515829","5.42042830540037","15.0505847299814","-23.6723705772812","1.12419553072626","10.5299553072626","-2.17403165735568","-1.47798510242086","-5.82531843575419","6.88796933662182","93.1740257637318","43.1773126910902","48.4617773375014","41.774429097707","38.1704523030497","31.4081002748571","30.396412619996","24.3156277830344","24.3551733996952","19.9559694282356","23.3009759639839","0.725687"
